,tweet,label
3896,"['', 'cette', 'journée', 'terre', 'célébronsla', 'actions\ndans', 'écoles', 'dsfm', 'élèves', 'agissent', 'le…', '']",environment
3897,"['', 'journeedelaterre', '', 'programme', 'marine', 'pen', '', 'd’être', 'discriminant', 'xénophobe', 'considéré', 'comme', 'danger…', '']",environment
3898,"['', 'bonjour', 'jai', 'hâte', 'cours', 'commencent', 'jai', 'peu', 'peur', 'nouvel', 'environnement', 'jespère', 'tout', 'passera', 'bien']",environment
3899,"['', '', 'tout', 'changement', 'nest', 'progrès\n\ntypiquement', 'protection', 'lenvironnement', 'conservatisme']",environment
3900,"['', '', 'parlez', 'climat', 'puisque', 'apparemment', 'rien', 'foutre']",environment
3901,"['', '', '', '', 'oui', 'comme', 'forcer', 'population', 'française', 'voter', 'macron', '', 'biais…', '']",environment
3902,"['', 'happy', 'earthday', 'sailor', '', 'globeshowingamericas', '', 'bon', 'jourdelaterre', 'navigateurs\n\nearthday', 'earth', 'nature', 'happyearthday', 'environment…', '']",environment
3903,"['', '', 'globeshowingamericas', '', 'earthday', '\n\nengagé', 'transition', 'écologique', 'keolis', 'a', 'ambition', 'devenir', 'leader', 'mobilité…', '']",environment
3904,"['', 'journée', 'terre', 'lambassade', 'met', 'vert', '', '🟢\npour', 'sensibiliser', 'action', 'écoresponsables', 'le…', '']",environment
3905,"['', '', '', 'ça', 'nest', 'début', 'car', 'pourra', 'remplacer', 'niveau', 'équivalent', 'quantité', 'et…', '']",environment
3906,"['', '', 'ursula', 'teigne', 'blonde', 'a', 'bien', 'négociée', 'rétrocommissions', 'versées', 'paradis', 'fiscal', '', 'et…', '']",environment
3907,"['', 'donc', 'possible', 'climat', 'affaire', 'europe', 'continue', 'résister', 'moins', 'relativement', 'mo…', '', 'lettrehebdo', 'deux', 'mois', 'l’invasion', 'l’ukraine', 'baisse', 'pouvoir', 'd’achat', 'plombe', 'moral', 'ménages', 'e…', '']",environment
3908,"['', '', 'transition', 'écologique', '', 'gaz', 'schiste\nretraite', '65', 'an', '', 'progrès', 'sociaux\nsuppression', 'corp', 'd…', '']",environment
3909,"['', 'rapport', 'giec', 'parle', 'réchauffement', 'climatique', 'mal', 'alors', 'quil', 'fait', '21', 'degrés', 'créteil', 'avril', '', 'franchement', 'mauvaise', 'foi', 'jour', 'parlerai', 'influence', 'soleil', 'etat', 'mental', 'merci', 'rechauffement', 'climatique', 'exister']",environment
3910,"['', 'journée', 'mondiale', 'terre', 'volontaires', 'greenpeace', 'drc', 'préparent', 'célébration', 'tout', 'passant', 'ce…', '', 'message', 'journée', 'internationale', 'terre', 'volontaires', 'greenpeace', 'rdc', 'célèbrent', 'cette', 'grande', 'journée…', '']",environment
3911,"['', '', '', '', 'peu', 'quelle', 'a', 'cest', 'réducteur', 'lenvironnement', 'a', 'pouvoirs', 'é…', '']",environment
3912,"['', 'gel', 'tardif', 'sécheresse', 'intense', 'pluies', 'diluviennes', '', 'comment', 'viticulteurs', 's’adaptent', 'déjà', 'changement', 'climati…', '', 'spirale', 'climatique', 'nasa', 'datavisualisation', 'choc', 'l’évolution', 'températures', '', 'canicule', 'incendies', 'inondations', '2021', 'année', 'désastres', 'climatiques', 'europe', '', '']",environment
3913,"['', 'c’est', 'journée', 'terre', '', 'globeshowingeuropeafrica', '\n\ncélébrons', 'protégeons', 'respectant', 'faune', 'amp', 'flore', 'deciduoustree', '\n\navec', '…', '']",environment
3914,"['', 'cest', 'journée', 'mondiale', 'terre', '', 'globeshowingeuropeafrica', '\naujourdhui', 'tous', 'citoyens', 'invités', 'réaliser', 'geste', 'concret', 'pou…', '']",environment
3915,"['', '', '', '10', 'md', 'climat', 'n’est', 'mettre', 'main', 'd’idéologues', 'disent', '«\xa0e…', '']",environment
3916,"['', 'merci', 'toutes', 'celles', 'ceux', 'présents', 'cette', 'discussion', 'intéressante', '', 'entre…', '']",environment
3917,"['', 'climat\xa0', 'l’été', '2021', 'a', 'plus', 'chaud', 'jamais', 'enregistré', 'europe', 'selon', 'copernicus\n\n', 'environnement', 'ecologie…', '']",environment
3918,"['', 'nature', 'getlink', 'actif', 'ba', 'carbone', 'culture', 'groupe', 'a', 'toujours', 'porté', 'attention', 'très', 'forte', 'l’…', '']",environment
3919,"['', '', 'dimanche', 'va', 'voter', 'peut', 'être', 'macron', 'tout', 'sachant', 'quil', 'nen', 'a', 'rien', 'battre', 'transi…', '']",environment
3920,"['', 'jour', 'terre', 'c’est', 'l’occasion', 'réfléchir', 'manière', 'dont', 'crise', 'environnementale', 'transforme', 'modes…', '']",environment
3921,"['', '', 'trophy', '', '1ère', 'enseigne', 'soutenir', 'développement', 'label', 'donnons', 'culture', 'hve', 'rôle', 'majeur', 'tran…', '']",environment
3922,"['', '', 'pensais', 'c’était', 'gorafi…', 'n’a', 'vraiment', 'rien', 'compris', 'castex', 'environnement', '', 'clownface', '', 'clownface', '', 'clownface', '']",environment
3923,"['', '', 'ça', 'fait', '6', 'mois', 'quon', 'remarqué\net', 'voit', 'chose', 'climat']",environment
3924,"['', '', 'bonjour', 'ça', 'fait', 'beaucoup', 'chatstaïlliban', 'fouetter', 'russie', 'mérite', 'dêtre', 'séduite', 'ce…', '']",environment
3925,"['', '', 'loudspeaker', '', 'communauté', 'l’environnement', 'cryptomonnaie', 'cesse', 'faire', 'parler', 'd’elle', 'blockchains', 'décentr…', '']",environment
3926,"['', 'earth', 'day', '\nle', 'jour', 'terre', 'plus', 'grand', 'mouvement', 'environnemental', 'participatif', 'planète', '', 'alors', 'agi…', '']",environment
3927,"['', 'journeedelaterre', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'chaque', 'jour', 'progresser', 'agir', 'ensemble', 'numérique', 'innovant', 'en…', '']",environment
3928,"['', '', '', '', '', 'réchauffement', 'climatique', 'c’est', 'l’affaire', 'chine…', '']",environment
3929,"['', '', 'bunker', 'cest', 'pauvres', 'train', 'faire', 'construire', 'île', 'artificielle…', '']",environment
3930,"['', 'podcast', 'week', 'end', '\n\nrapportmeadows\nmeadows\nscience', '\nclimat', '\n\nmerci', 'partage', 'richesse', 'encore…', '']",environment
3931,"['', 'crapaud', 'doré', 'costa', 'rica', 'première', 'espèce', 'disparaître', 'cause', 'réchauffement', 'climatique', 'près', '6', '000', 'aut…', '']",environment
3932,"['', 'toute', 'façon', 'conclusion', 'derniers', 'jours', 'cest', '\nla', 'fin', 'monde', 'tte', 'façon', 'aucun', 'deux', 'candidats', 'va…', '']",environment
3933,"['', '', 'devon', 'changer', 'sociétés', 'libérer', 'patriarcat', 'supprimer', 'linégalité', 'sex', 'réhabilita…', '']",environment
3934,"['', 'raymonds', 'déménagent', 'bientôt', 'nouveaux', 'bureau', 'tenaient', 'cœur', 'remettre', 'marche', 'l’hôpital', 'pla…', '']",environment
3935,"['', 'sélection', 'hebdomadaire', 'dactualités', 'déchos', 'recherche', 'thèmes', 'lenvironnement', 'la…', '']",environment
3936,"['', 'aujourd’hui', 'journéemondialedelaterre', 'earthday2022', '', 'blueheart', '', 'greenheart', '', 'blueheart', '', 'a', 'célébrer', 'tous', 'jours', 'l’année', 'afin', 'chacu…', '']",environment
3937,"['', '', '', '', 'preservation', 'lenvironnement', 'oui', 'quid', 'conretretie', 'population', 'protege', '']",environment
3938,"['', '', 'globeshowingamericas', '', 'jour', 'terre', 'qimtl', 'désire', 'souligner', 'l’impact', 'numérique', 'l’environnement', '', 'enjeu', 'brûlant', 'd’…', '']",environment
3939,"['', 'réchauffement', 'climatique', '', 'mal', 'pi', 'europe', 'lors', 'l’été', '2021']",environment
3940,"['', 's’engager', 'l’environnement\n\nquelle', 'part', 'transport', 'émissions', 'mondiales', 'gaz', 'effet', 'se…', '']",environment
3941,"['', '', 'peut', 'être', 'français', 'savent', 'nest', 'leurs', 'épaules', 'repose', 'survie', 'terre', 'c…', '']",environment
3942,"['', 'frenchnewtech', 'réchauffement', 'climatique', '', 'mal', 'pi', 'europe', 'lors', 'l’été', '2021', '', '']",environment
3943,"['', '', 'whiteheavycheckmark', '', 'loi', 'climat', 'résilience', 'prévoit', 'aussi', '\n', 'fermeture', 'ligne', 'aériennes', 'lorsqu’il', 'existe', 'alternat…', '']",environment
3944,"['', 'désormais', 'faut', 'accélérer', 'continuer', 'décarbonner', 'filières', 'agir', 'sobriété', 'aider', 'personnes…', '', '', 'whiteheavycheckmark', '', 'loi', 'climat', 'résilience', 'prévoit', 'aussi', '\n', 'fermeture', 'ligne', 'aériennes', 'lorsqu’il', 'existe', 'alternat…', '', '', 'whiteheavycheckmark', '', 'france', 'relance', '2030', '', '30', 'milliard', 'consacrés', 'transition', 'écologique', '➜', 'grâce', 'aide', 'l’achat', 'véhic…', '', '', 'whiteheavycheckmark', '', 'transition', 'écologique', 'a', 'vu', 'budget', 'annuel', 'augmenter', '4', 'milliard', 'd’euros', 'entre', '2017', '2022\n', 'whiteheavycheckmark', '', 'd’13', 'mill…', '', 'quinquennat', 'donc', 'sans', 'conteste', 'celui', 'a', 'plus', 'agi', 'faveur', 'transition', 'écologique', '\n', 'whiteheavycheckmark', '', 'aujourd’hui…', '', 'lois', 'mesures', 'transposent', 'objectifs', 'environnementaux', 'climatiques', 'accélérer', 'transition', 'écologiq…', '', '', 'whiteheavycheckmark', '16', 'lois', 'promulguées', 'enclencher', 'transition', 'secteurs', 'plus', 'émetteurs', 'ge', '', 'logement', 'agricu…', '']",environment
3945,"['', 'cette', 'journéemondialedelaterre', 'sans', 'doute', 'vu', 'fleurir', 'feed', 'instagram', 'story', 'au…', '']",environment
3946,"['', 'bienvenue', 'monde', 'positif', '', 'christophe', 'chenebault', '\nle', 'changement', 'concerne', 'tous', 'domaines', '', 'société', 'enviro…', '', '', 'journeedelaterre', '\nla', 'journée', 'mondiale', 'terre', 'aussi', 'appelée', 'journée', 'terre', 'nourricière', 'célébrée', 'aujo…', '']",environment
3947,"['', '', '', 'rejoins', 'contre', 'totalement', 'nécessité', 'davoir', 'structure', 'stable', 'pr…', '']",environment
3948,"['', '', 'tadmire', 'arrives', 'affronter', 'gérer', 'certes', 'parfois', 'douleurs', 'cest', 'déjà', 'énorm…', '']",environment
3949,"['', '', '', 'préservation', 'lenvironnement', 'climat', 'jessaye', 'faire', 'possible', 'préserver', '']",environment
3950,"['', 'actu', 'rapport', 'annuel', 'climat', 'européen', '🇪🇺', 'seedling', '', '\n\n', 'rightarrow', '️', 'corpernicus', 'service', 'européen', 'changement', 'climatiqu…', '']",environment
3951,"['', 'l’adaptation', 'aujourd’hui', 'essentielle', 'suffira', 'long', 'terme\n\nles', 'rapport', 'giec', 'l’ont', 'encore…', '', 'journeedelaterre', '', 'globeshowingeuropeafrica', '', 'c’est', 'aussi', 'journée', 'toutes', 'action', 'l’on', 'peut', 'faire', 'protéger\n\nca…', '']",environment
3952,"['', '', '', '', '', '', '', '', '', 'jai', 'déjà…', '']",environment
3953,"['', 'grande', 'nouvelle', '', 'paysbas', 'naccorderont', 'plus', 'aucune', 'nouvelle', 'subvention', 'entreprises', 'énergétiques', 'brûlant', 'd…', '']",environment
3954,"['', 'alors', 'l’urgence', 'climatique', 'fait', 'plus', 'pressante', 'journée', 'terre', 'encourage', 'population', 'mondiale', 'ad…', '']",environment
3955,"['', 'pourrait', 'avoir', 'cinq', 'fois', 'plus', 'journées', 'chaleur', 'accablante', 'année', 'dici', '2050', 'certaines', 'régions', 'du…', '']",environment
3956,"['', '', 'imaginez', 'bilan', 'énergétique', 'désastreux', 'qu’aurait', 'engendré', 'procuration', '', 'faut', 'comprendre', 'l’…', '']",environment
3957,"['', 'image', 'google', 'montre', 'effets', 'alarmants', 'réchauffement', 'climatique', 'terre', '']",environment
3958,"['', 'earthday', 'climat', '', 'quel', 'rôle', 'technology', 'lingénierie', 'lutte', 'contre', 'le…', '']",environment
3959,"['', 'retrouvez', 'également', 'clef', 'cea', 'n°74', 'article', '', 'directrice', 'recherche', 'cea', 'coprésident…', '', 'partenaires', 'académiques', 'cea', 'développe', 'activités', 'outils', 'données', 'système', 'terre', 'obs…', '', 'progrès', 'accomplis', 'depuis', 'décennie', 'issus', 'l’observation', 'terre', 'l’étude', 'climats', 'passés', 'd…', '', 'climat', '', 'aujourdhui', 'cest', 'journeedelaterre', 'loccasion', 'proposons', 'peu', 'lecture', 'n°…', '']",environment
3960,"['', '', 'pourquoi', 'créer', 'aussi', 'brigade', 'environnement', 'comme', 'ville', 'tarbes', '', 'nombre', 'gen', 'sans…', '']",environment
3961,"['', 'depuis', 'plus', 'd’un', 'an', 'mise', 'place', 'projet', 'l’association', '', 'cheptel', 'participe', 'l’ent…', '']",environment
3962,"['', 'nouveau', 'rapport', 'groupe', 'réflexion', 'influencemap', 'dévoile', 'multinationales', 'exercent', 'l’influence', 'plus…', '']",environment
3963,"['', 'curieux', '', 'savoir', 'plus', 'patienter', 'd’ici', 'sortie', 'premier', 'épisode', 'écoutez', 'teaser', '', '', 'backhandindexpointingright', '…', '', '', 'eye', '', 'abonnés', 'newsletter', 'l’ont', 'découvert', 'avant', 'tout', 'monde', '', 'ekopolis', 'dévoile', 'projet', 'inédit', 'couve…', '']",environment
3964,"['', '', 'oui', 'relance', 'construction', 'centrales', 'nucléaires', 'fait', 'partie', 'programme', 'macron', 'pour…', '']",environment
3965,"['', '', 'secteur', 'transport', 'incluant', 'autobus', 'ceci', 'dit', 'cest', 'sûr', 'lenvironnement', 'cest…', '']",environment
3966,"['', 'rn', 'préfets', 'ministres', 'ambassadeurs', 'dextrême', 'droite', 'programme', 'inégalitaire', 'perte', 'droits', 'libertés', 'cli…', '']",environment
3967,"['', 'amchamfranceearthday', '', 'globeshowingamericas', '', '', 'plaisir', 'mettre', 'l’honneur', 'témoignage', 'directeur', 'général', 'de…', '']",environment
3968,"['', '«', '2021', 'a', 'année', 'd’extrêmes', 'l’été', 'plus', 'chaud', 'd’europe', 'vagues', 'chaleur', 'méditerranée', 'in…', '']",environment
3969,"['', 'comment', 'mieux', 'informer', 'population', 'lavenir', 'planète', 'merci', '', '', 'cette', 'bel…', '']",environment
3970,"['', '«', 'veux', 'juste', 'être', 'celui', 'qu’elle', 'aime', '»', 'comme', 'a', 'jms', 'dit', 'l’amour', 'fait', 'tout', '', 'vit', 'pas…', '']",environment
3971,"['', '', '', 'idem', 'celle', 'retiens', 'cest', 'celle', 'bat', 'permanence', 'animaux', 'vie…', '']",environment
3972,"['', 'save', 'the', 'date', '', '', 'webinaire', 'jeudi', '12', 'mai', '1415h\ninspection', 'icpe', 'métiers', 'froid', '\n', '\nthème', '', 'inspe…', '']",environment
3973,"['', '72', 'français', 'inquiets', 'conséquences', 'changement', 'climatique', 'selon', 'sondage', 'ipsos', 'allons', 'réél…', '']",environment
3974,"['', 'billet', '«seul', 'gouvernement', 'agit', 'l’ensemble', 'ax', 'voir', 'autres', 'tweet', 'pourra', 'targuer', 'd’être', 'p…', '']",environment
3975,"['', 'tunisie', '', 'pétrolier', 'naufragé', 'xelo', 'vide\nle', 'navire', 'xelo', 'a', 'coulé', 'golfe', 'gabès', 'contient', 'pas…', '']",environment
3976,"['', 'tesla', 'renault', 'peugeot', 'volkswagen', 'électriques', 'quelle', 'durée', 'vie', 'batterie', '…', '']",environment
3977,"['', 'permis', 'construire', 'logements', 'bondi', 'février', 'selon', 'statistiques', 'officielles', 'probable', 'effet', 'c…', '']",environment
3978,"['', '', '', 'sachant', 'quarreter', 'consommer', 'poa', 'laction', 'individuelle', '', 'dimpact…', '']",environment
3979,"['', 'voici', 'liste', 'mauvais', 'élèves', 'climat', 'vont', 'être', 'attaqués', 'investisseurs', '', 'via', '']",environment
3980,"['', '', '', 'recevait', 'vincentpozzodiborgo', 'directeur', 'commercial', 'movivolt', 'filiale', 'groupe', 'po…', '']",environment
3981,"['', '', '', 'ahhh', 'patron', 'routiers', '', 'comme', 'leurs', 'homologues', 'fric', 'fric', 'si', 'pa…', '']",environment
3982,"['', 'ça', 'va', 'dire', 'réchauffement', 'climatique', 'fonte', 'glaces', 'nexistent', '', 'facewithsteamfromnose', '', 'facewithsteamfromnose', '', 'facewithsteamfromnose', '\nrip', 'brave', 'pet…', '']",environment
3983,"['', 'pouvonsnous', 'sauver', 'terre', '\noui', '\nchez', '2scale', 'croyons', 'ladoption', 'technology', 'agricoles', 'innovantes…', '']",environment
3984,"['', '', 'hourglass', '️', 'selon', 'groupe', 'international', 'dexperts', 'climat', 'force', 'dinaction', 'situation', 'devenue', 'alarmante', 'et…', '', '', 'globeshowingeuropeafrica', '', 'jourdelaterre', 'rappelons', 'planète', 'plus', 'précieux', 'tout', 'doit', 'être', 'mi', 'e…', '']",environment
3985,"['', 'cest', 'aujourdhui', 'quest', 'jour', 'terre', 'musée', 'canadien', 'guerre', 'montre', 'façon', 'concrète', 'qu’il', 'pr…', '']",environment
3986,"['', '', 'macrone\nsi', 'voulez', 'vraiment', 'attaquer', 'problème', 'climatique\n\npuis', 'démontrer', 'inscrivant…', '', '', '\n\nmacrone\nsi', 'voulez', 'vraiment', 'attaquer', 'problème', 'climatique\n\npuis', 'démontrer', 'inscrivan…', '', '', 'macrone\nsi', 'voulez', 'vraiment', 'attaquer', 'problème', 'climatique\n\npuis', 'démontrer', 'inscriv…', '', '', '\nmacrone\nsi', 'voulez', 'vraiment', 'attaquer', 'problème', 'climatique\n\npuis', 'démontrer', 'inscri…', '']",environment
3987,"['', '', 'globeshowingeuropeafrica', '', 'réchauffementclimatique', '', 'mal', 'pi', 'europe', 'lors', 'l’été', '2021', '']",environment
3988,"['', 'réchauffementclimatique', '', 'mal', 'pi', 'europe', 'lors', 'l’été', '2021', '']",environment
3989,"['', '', 'globeshowingeuropeafrica', '', 'earthday22', '', 'quel', 'temp', 'feratil', 'commune', '2050', '', 'loccasion', 'journeedelaterre', 'redécouvrez…', '']",environment
3990,"['', 'faire', 'plein', 'd’oxygène', 'vitamine', 'environnement', 'aéré', 'favorable', 'décompression', 'psychologiqu…', '']",environment
3991,"['', 'environnement', 'menacée', 'enjeux', 'environnementaux', 'lactivité', 'humaine', 'biodiversité', 'golf', 'doit', 'êtr…', '']",environment
3992,"['', 'entreprises', 'certifiées', 'bcorp', 'linternational', 'engageons', 'collectivement', 'tenter', 'changer', 'cho…', '']",environment
3993,"['', '', '', 'spoiler', '', 'cest', 'cause', 'comportements', 'égoïstes', 'gen', 'tristes', 'tristes', 'voi…', '']",environment
3994,"['', 'apple', 'dédie', 'site', 'web', 'journée', 'terre', 'politique', 'lenvironnement', '', 'mac4ever', '', 'actuweb']",environment
3995,"['', 'second', 'tour', 'castex', 'veut', 'séviter', 'polémique', 'trajet', 'parisprades', '\nil', 'peut', 'aussi', 'prendre', 'train…', '']",environment
3996,"['', 'climate', 'show', 'deux', 'jours', 'sauver', 'planète', 'palexpo', '', '', '', '', 'via', '', '']",environment
3997,"['', '', '', 'c’est', 'vrai', 'qu’entre', 'ville', 'campagne', 'où', 'désert', 'montagnes', 'los', 'santos…', '']",environment
3998,"['', '', 'guerre', 'covid', 'climat', 'l’avenir', 'incertain', 'monde', 'différent', '\nne', 'baissons', 'bra', '']",environment
3999,"['', 'retour', 'gazette', '', 'l’intervention', '', 'l’', '', '\n\n']",environment
4000,"['', 'lindice', 'ifo', 'climat', 'affaire', 'allemagne', '🇩🇪', 'évalue', 'confiance', 'd’un', 'panel', 'd’industriels', 'moment', 'précis…', '']",environment
4001,"['', 'aujourdhui', 'cest', 'journée', 'terre', 'mise', 'place', 'favoriser', 'prise', 'conscience', 'environnementale', 'ce…', '']",environment
4002,"['', 'inspection', 'réacteur', '4', 'cours', 'centrale', 'nucléaire', 'cattenom', 'inquiète', 'luxembourg', '…', '']",environment
4003,"['', '', 'tai', 'réchauffement', 'climatique', 'là']",environment
4004,"['', 'retrouvez', 'dernière', 'veille', 'hebdomadaire', '–', 'climat', 'environnement', 'énergie', 'industrie', 'transport', '–', 'ser', 'l’amba…', '']",environment
4005,"['', 'jeunes', 'ambassadeurs', 'climat', '\n', 'organisons', 'formation', 'cop', 'vue', 'interse…', '']",environment
4006,"['', 'quelle', 'superbe', 'énergie', 'équipes', '', 'mobilisées', 'échanges', 'rich', 'idées', 'fortes', 'pr', 'être', 'acteur…', '']",environment
4007,"['', '', 'alors', 'perso', 'osef', 'total', 'sujet', 'lécologie', 'climat', 'lassume\nca', 'casse', 'couilles\nje', 'p…', '']",environment
4008,"['', 'souveraineté', 'alimentaire', 'faisons', 'l’agriculture', 'bio', 'moteur', 'transition', 'alimentaire', 'écol…', '']",environment
4009,"['', 'sensibiliser', 'réduire', 'impact', 'lenvironnement', 'l’une', 'ambition', 's’est', 'fixées', 'bobo', 'amp', 'noupi', 'p…', '']",environment
4010,"['', 'nouvelle', 'étude', 'confirme', 'leffondrement', 'population', 'dinsectes', 'lagriculture', 'industrielle', 'identifiée…', '']",environment
4011,"['', '', '', '', '', 'conception', 'politique', 'éducative', 'organisation', 'vie', 'scolaire', 'd…', '']",education
4012,"['', '', 'postulé', 'parce', 'quon', 'a', 'besoin', 'boulot', 'utilisez', 'aujourdhui', 'cette', 'jeunesse', 'stra…', '']",education
4013,"['', 'deux', 'graffeurs', 'français', 'fauchés', 'train', 'newyork', '', 'via', '', '', 'derniers', 'secret', 'd’adolfhitler', '', 'via', '', '', 'lécrivain', 'péruvien', 'mariovargasllosa', 'hospitalisé', 'avoir', 'contracté', 'covid', 'état', '«évolue', 'favorablement»…', '']",education
4014,"['', '', '', '', 'bien', 'triste', 'considérer', 'jeux', 'ultra', 'réalistes', 'graphismes', '', 'a…', '']",education
4015,"['', '', 'jai', 'rien', 'contre', 'amis', 'animalistes', 'extremistes', 'force', 'constater', 'tous', '', 'ra…', '', '', '', 'semaine', 'prochaine', 'donnerai', 'conférence', 'compagnie', 'eric', 'naulleau', 'limpact', 'c…', '', '', '', '', '', '', '', '', '…', '', '', 'fait', 'lactivisme', 'animaliste', 'extrémiste', 'consiste', 'essentiellement', 'renier', 'culture', 'culinaire…', '']",education
4016,"['', '', 'faut', 'choisir', '', 'culture', 'lagriculture', '', 'poutingface', 'gourde', '']",education
4017,"['', '', 'cest', 'quoi', 'cette', 'éducation']",education
4018,"['', 'savezvous', '', 'thinkingface', '', 'calligraphie', 'arabe', 'inscrite', 'depuis', 'quelques', 'mois', 'patrimoine', 'immatériel', 'lhumanité', 'par…', '']",education
4019,"['', 'faut', 'booska', 'p', 'arrêtent', 'prendre', 'porte', 'parole', 'jeunes', 'quartiers', 'porte', 'étendard', 'c…', '']",education
4020,"['', '', '', '', '', '', '', 'amusant', 'etes', 'les…', '']",education
4021,"['', '', 'autre', 'coté', 'sans', 'enlever', 'immense', 'talent', '', 'naissant', '', 'autres', 'américaines', 'tr…', '']",education
4022,"['', 'monsieur', 'président', '', 'si', 'réunion', 'lundi', 'luniversité', 'edinburgh', 'mme', '', 'qu…', '']",education
4023,"['', '', 'comparaison', 'grotesque', 'honteuse', '', 'poutingface', '', 'reine', 'porte', '1', 'accessoire', 'mode', 'jeunesse', 'islamique…', '']",education
4024,"['', 'pourquoi', 'enfants', 'ontils', 'besoin', 'jouer', '', '']",education
4025,"['', '', '', 'sousestimez', 'largement', 'paupérisation', 'métier', 'denseignement', 'force', 'laque…', '']",education
4026,"['', '', 'ah', 'oui', 'ca', 'cetais', 'surtout', 'sen', 'pense', 'quelle', 'a', 'autre', 'chose', 'faire', 'mieux', 'pr…', '']",education
4027,"['', '', 'cheekyplayfulorblowingaraspberryress', 'oui', 'plus', 'cruelle', 'pensée', 'm’a', 'traversé', 'l’esprit', '', 'mlp', 'semble', 'moins', 'bien', 'connaître', 'mo…', '']",education
4028,"['', 'vu', 'propos', 'tiens', 'tienne', 'aussi', 'a', 'rater', 'épisode', 'éducation', 'grand', '']",education
4029,"['', '', 'chaque', 'année', 'clip', 'vidéo', 'digne', 'meilleur', 'magazine', 'féminins', 'france', 'culture', 'radio', 'bien', 'genrée']",education
4030,"['', 'jai', 'prof', 'cest', 'trop', 'chelou', 'relation', 'quon', 'a', 'cest', '1ère', 'année', 'denseignement', 'avant', 'élè…', '']",education
4031,"['', '', '', 'rester', 'authentique', 'propre', 'culture', 'gt', 's’américaniser', 'mettre', 'avant', '', '', 'drom', 'com', 'n’ont', 'rien', 'avoir', 'immigrés', 'd’ailleurs', 'n’est', 'question…', '', '', '', 'puis', 'répète', 'plus', 'gros', 'problème', 'n’est', 'qu’un', 'noir', 'mette', 'avant', 'mus…', '', '', '', 'encore', 'influence', 'd’aujourd’hui', 'néfastes', 'étouffent', 'culture', 'française', '', '', 'culture', 'refait', 'toutes', 'générations', 'vraie', 'culture', 'française', 'n’a…', '', '', '', 'rayonnent', 'rien', 'culture', 'française', 'vu', 'qu’ils', 'font', 'rien', 'culturellement…', '', '', '', 'finir', 'comme', 'l’a', 'dit', 'mehdi', 'fond', 'problème', 'c’est', '', 'pourquoi', 'p…', '', '', '', 'mi', 'avant', 'n’est', 'culture', 'nationale', '«\xa0culture\xa0»', 'issue…', '']",education
4032,"['', '', '', '', '', '', 'jai', 'courage', 'refaire', 'lanalyse', 'historique', 'cét…', '']",education
4033,"['', '', '', 'tristesse', 'rendre', 'compte', 'cette', 'jeunesse', 'emmerdait', 'fn', 'jeunesse', 'vote', 'au…', '']",education
4034,"['', '', 'elles', 'nont', 'donc', 'rien', 'dautre', 'foutre', 'vie', '', 'questce', 'cest', 'cette', 'jeunesse', 'sait', 'consommer', 'jouer', '', '', '', '', '', 'verras', 'dici', '10', '20', 'an', 'petits', 'protégé…', '']",education
4035,"['', 'depuis', 'lindépendance', '5', 'club', 'possèdent', 'adn', 'certain', 'moment', 'plus', 'haut', 'intouchables…', '']",education
4036,"['', 'festival', 'livre', 'book', 'paris', '', 'flânerie', 'découvrir', 'recoins', 'trésors', 'maison', 'dédition…', '']",education
4037,"['', '', '', 'ferme', 'gueule', 'karim', 'si', 'vois', 'pb', 'c’est', 't’as', 'aucune', 'éducation']",education
4038,"['', '', '', '', 'a', 'père', 'pensée', 'père', 'culture', 'père', 'programme', 'pè…', '']",education
4039,"['', '', 'signification', 'mot', 'évoluent', 'aujourdhui', 'nation', '', 'groupe', 'humain', 'uni', 'naissance', 'cf', 'étymolog…', '']",education
4040,"['', 'dès', 'début', 'fille', 'a', 'mauvais', 'état', 'd’esprit', 'cela', 'voit', 'direct', 'l’expression', 'visage', 'déj…', '']",education
4041,"['', '', 'ta', 'vie', 'risquée', '', '', 'comme', 'être', 'parent', 'ny', 'a', 'préalable', 'forma…', '', 'partie', 'société', 'a', 'problèmeet', 'inculte', 'doù', 'tous', 'problèmes', 'dinterprétation', 'p…', '']",education
4042,"['', '', '', '', 'fabuleux\nça', 'vaut', 'coup', 'faire', 'courrier', 'rectorat', 'rappelant', 'te…', '']",education
4043,"['', '', 'content', 'l’éducation', 'qu’il', 'donne', 'pauvre', 'merde']",education
4044,"['', 'haut', 'responsable', 'ministère', 'l’éducation', 'limogé', 'détournement', 'prime', 'd’incitation', 'des\xa0enseignants', '']",education
4045,"['', '', 'cest', 'problème', 'déducation', 'déjà', 'corriger', 'quelquun', 'public', 'nest', 'poli']",education
4046,"['', 'cest', 'mec', 'voyait', 'ministre', 'culture', 'sou', 'iv', 'reich', 'ami', 'zemmour', 'dit', 'ça', '']",education
4047,"['', 'château', 'chambort', 'j’aperçois', 'panneau', 'tour', 'merci', 'plan', 'relance', 'finan…', '']",education
4048,"['', 'nouvelles', 'davignon', 'pleines', 'répétitions', 'jeunesse', 'éxaltée', 'olivier', 'py', '', '', '']",education
4049,"['', 'léquipe', '', 'retour', '', 'nouvelle', 'journée', 'sensibilisation', 'protection', 'du…', '']",education
