,tweet,label
7889," 3e lien: Ottawa ne finance pas «de nouvelles autoroutes», réitère @jyduclos (@tmoallaJDQ) #JDM #polcan https://t.co/qnoTrw6YYd",economy
7890," @MartinFayulu Je suis de cet avis, mais malheureusement pour toi, tu n'est pas la solution et tu ne l'a pas. Si lui… https://t.co/oTJECOeELN",economy
7891, @RVOLI @Dorkon7 Et de 2017 à 2020 le président n'était pas Macron ?  Cela n e l'a pas empêché de continuer de  vend… https://t.co/9LbhrkRRmr,economy
7892, On le savait déjà mais les gens qui tirent les ficelles de l'économie mondiale sont des putains d'amateurs. Combien… https://t.co/Xj2EverWoU,economy
7893, @CaSuffitz Et c est ces mêmes criminels qui vont organiser la famine dans leurs pays d origine et ils le saluent !!… https://t.co/v4liPMv8B8,economy
7894, @Gurgui5 @tropical_boy Cette élection est trop importante pour qu'on s'abstienne. On choisit le plus près du peuple… https://t.co/HdqOT6TP03,economy
7895," @cavousf5 @cgainsbourg Trump a relancé l' économie de son pays et il n' y a eu de guerre durant son mandat 
elle pr… https://t.co/idXC9OpHR6",economy
7896," 8/ son intelligence uniquement destructrice n'ayant plus de limites réelles, continuera à manipuler les uns et les… https://t.co/0BNHDlumfC",economy
7897," ²sq².Bonjour @RafikSmati @ObjectifFrance. Je vous demande de VOTER CONTRE @EmmanuelMacron @EMacron2 @Europe2022FR… https://t.co/WOtVdWFW4Y ²sq²""-Bonjour @MLP_officiel @RN_officiel. Sachez que les ""sachants"" sont ""TOUS, des prédateurs politiques en économ… https://t.co/ZB1Oyg4QAm",economy
7898," Macron
📈Dette
2 997 milliards (+ 600 mds dont slt 1/3 lié au covid)
📉Déficit public -248,88 milliards -7% (Allemagn… https://t.co/Jy4VlMT0BV",economy
7899," Les foyers améliorés ont de répercussions positives sur l’économie des ménages. 

Ces activités ont été possibles à… https://t.co/XXmTJe9GMp",economy
7900," 📢 TOP GAINERS IN 24H ON #AVALANCHE

🔺 @piggy_finance 180%
🔺 @SnowyOwlFinance 21%
🔺 @NftSoccerGames 15%
🔺… https://t.co/S7d4cu8tTA",economy
7901," Ceux-là même qui dirige l'économie mondiale, des gamins... Flippant, irresponsables ils sont! https://t.co/chCYE0mCLS",economy
7902," Mozart de la finance ?
PIB par habitant, la France 28éme https://t.co/zuW4IrDzJ0",economy
7903, @RFI Et l’économie de l’Occident ? Elle sortira grandiose ?,economy
7904," Décidément si l’économie psychique et la paranoïa gagnent les résistants, c’est #Macron qui gagne tout le temps ! N… https://t.co/eBFK4llon2",economy
7905," Le monde est en crise et c'est bon pour économie !!!!

Cette annonce dit tout !!!!!!",economy
7906," @Crom72143396 Je n'y peux rien si la France s'effondre à cause de Macron.
Quand je vois la croissance polonaise ave… https://t.co/XrOp2TuN2g",economy
7907, @RomainAcker Et quid de la conservation de données médicales nécessaires et allant très loin dans le temps... y a p… https://t.co/biuwaZC2WM,economy
7908, #Économie #Récession en approche aux #USA... elle est attendue dans quelques semaines en #France et en #Europe,economy
7909, @MeneurDeeeJeu Sah il a bien géré l’économie du club hein !,economy
7910, Les institutions financières et les régimes de retraite sont confrontés à des risques physiques (c.-à-d. découlant… https://t.co/4NAMFJ5Oed,economy
7911," BLACKROCKGATE - LE NOUVEAU SCANDALE QUI DERANGE MACRON: https://t.co/hPE6O8RfRH…?
32 milliards de dollars de dette… https://t.co/AYu6Ti7dui",economy
7912," Vers une gestion du cash par l'IA ?
""L'expérience, le ressenti, le feeling, le savoir faire, c'est fondamental. L'o… https://t.co/3uxRqQjewy",economy
7913," Thierry Breton, de l'Économie à la Commission européenne en passant par Rothschild

 https://t.co/8PLrtXZjo5",economy
7914," @HeleneVulcain @YvesKerlidou C'est sûr , c'est plus que le patrimoine du banquier d'affaire, Mozart de la finance qui a vendu Alstom.",economy
7915," Le débat de mercredi a démontré que ni EM, ni MLP est à la hauteur des enjeux. EM a réussi son coup, avoir MLP en f… https://t.co/nchEGKfWRe",economy
7916, Bellignat/Oyonnax. Les commerces et leurs clients défilent lors de la « fashion week » - Le Progrès https://t.co/cwr3ixaMNt,economy
7917, @anonymefrancai @TPMP @J_Bardella Cites nous seulement 2 propositions lepen qui te plaisent. En expliquant combien… https://t.co/GF5dBFSZBM,economy
7918," 3e lien: Ottawa ne finance pas «de nouvelles autoroutes», réitère Duclos | JDQ https://t.co/JqPXDQ7oyK",economy
7919, @drolajozwiak @Poulin2012 On nous la vendu comme une star de la finance ...   voilà . Une belle arnaque !!,economy
7920," Outre le conflit lui-même, les sanctions occidentales imposées à la Russie ""auront aussi un impact substantiel sur… https://t.co/yHatQfY7w8",economy
7921," Impôts : avec Macron comme avec Le Pen, les plus riches pourront dormir tranquille https://t.co/8pMKUNomem",economy
7922, @VSoccerGameShow @S_bound_ @angefidel4 @dv_webster Le programme de Mitterrand en 1981 est beaucoup plus radical sur… https://t.co/DAe5DGCg5Q,economy
7923, Le journalisme d'investigation est-il mort? En regardant Temps Présent hier soir c'est peut-être bien ce qui m'a le… https://t.co/0dAshcOMIt,economy
7924," @Maxildan @JulienChieze Parce que le RN est  aussi à droite économiquement ? La baisse de la TVA, c'est du libérali… https://t.co/htqpMZNrnt",economy
7925, @femeninna On peut aussi dire qu'elle finance la guerre :-/,economy
7926, @Causeur Pourquoi MLP n a pas mis en avant celui qu elle designerait ministre des finances pour se credibiliser sur… https://t.co/uIquu1o7Ws,economy
7927," @911992956Z Tu votes Foutriquet , le Pinocchio de la finance 😂😂😂. https://t.co/RPxNAzV6vm",economy
7928," Impôts : avec Macron comme avec Le Pen, les plus riches pourront dormir tranquille https://t.co/0gDcps1yLR via @MarianneleMag",economy
7929," @FerracciMarc 600 milliards de dette votre petit copain Mozart de la finance, Dont 1 milliard pour ses copains de… https://t.co/3txI7c7XHn",economy
7930," @FerracciMarc Encore que les neuneus ,tu dis le mot économie et ils répondent j'arrive pas à en faire..🤣🤣",economy
7931," Genre des manifs, des blocages sur les ronds-points, des émeutes dans les grandes villes, une pandémie et une crise… https://t.co/yBVB3fQqHU",economy
7932," @ragnir83 @_dieuoff @MLP_officiel Écologiquement c'est pire que Macron. Socialement, c'est catastrophique et elle y… https://t.co/ME3R7XWhDD",economy
7933, @ffztt_ @kab_hill @PandaR6s_ @Kenzo132 Le Qatar finance le terrorisme donc on attend pas à ce qu’ils accueillent de… https://t.co/xQ4k2I5W68,economy
7934," Avec macron le pouvoir d’achat a progressé 
Les patrons du CAC 40 n’ont jamais été aussi bien payés qu’en 2021 https://t.co/iRD6eZT2Ng",economy
7935," 🇪🇺🇷🇺L'Europe pourra survivre sans gaz russe pendant pas plus de six mois - le FMI.

Après cela, l'économie européen… https://t.co/j3PpE8PGMn",economy
7936," L'économie n'est pas une science mais une idéologie. 
Ce sont deux avis de militants antinationaux, c'est tout.
Leu… https://t.co/k0Hw02Fkgr",economy
7937," L'Europe ne pourra pas se passer du gaz russe plus de six mois, après quoi l'économie européenne ressentira l'impac… https://t.co/jb9HqvguxP",economy
7938, Quand t es un diploleen économie option sextoys https://t.co/N40swfe162,economy
7939," @L_ThinkTank ""État islamique "" ou la CIA faut arrêté de prendre les gens pour des attardé les usa on rage quit la m… https://t.co/fiQR9Fnk1j",economy
7940, @KasongoKas @nskazadi Est-ce que les économistes peuvent  nous donner la lumière sur ces mesures ? @gauthier_Kabuya… https://t.co/wnUVFWuCiY,economy
7941," @elconfidencial La France, un choix de civilisations. Ou Globalism USA-Macron-UEvasalla pour détruire l'État, le mo… https://t.co/0455JiCLua @rtvenoticias La France, un choix de civilisations. Ou Globalism USA-Macron-UEvasalla pour détruire l'État, le mono… https://t.co/YtPXj95TGb",economy
7942," @AdomRogerFelix1 a procédé à la passation des charges du Ministère de l’Economie Numérique, des Télécommunications… https://t.co/jFldNRHv4f",economy
7943, @alice_finance est live sur android et apple https://t.co/REOrTognJp,economy
7944," @AniceLajnef J'ai tellement de mal à imaginer une économie sans dette... C'est possible ça, à l'intérieur du capita… https://t.co/fWFfhoRxJW",economy
7945, @LeChevalierGri2 @me_wizu @Invinsed @2022Elections Il a gagné sa campagne sur mon ennemi c'est la finance et sur le… https://t.co/2eGDkc8rbR,economy
7946," @BerthildeDe @cavousf5 @cgainsbourg Le film qui gagne à ne pas être vu, financé par les gueux😬 https://t.co/n8LAgikdRg",economy
7947," @AudeGG @SaFe_007 Moi j'ai financé un certain JT mais je te dirai pas lequel.
Mais j'assume hein. 😘",economy
7948, @RFI Il y'a une corrélation directe entre la consommation énergétique et la croissance du PIB d'un État. Le gaz 🇷🇺… https://t.co/AHI2B9M828,economy
7949," @julienbdubois @iam_arias Bah globalement sur les marché financier oui mdr. C'est le principe de Hong Kong, être un… https://t.co/GULQlhy3Ai",economy
7950, Je me pose la question cruciale de savoir @idrissaberkane : qui finance acermendax - Durand ? https://t.co/5HVx45Bwin,economy
7951," @alleo77400 @cbibicheribibi @tooms_victor @TPMP @GabrielAttal @J_Bardella Le pen est incompétente,elle sait pas ce… https://t.co/hdHH3ggS2d",economy
7952, @OrangeBankFR  réorganise son informatique https://t.co/BU6XbQyEx4,economy
7953, @FerracciMarc Ils avaient prévu pour les 600 milliards de dettes avec le roi de la finance ? 🤡🤡🤡,economy
7954," @DXHXNJOY Oui de gros 🤡, au moin on va faire un peu d'économie mdr",economy
7955," Vous voulez retrouver des Bruno Lemaire à l'économie ? Votez Macron ! #DimancheJeVoteMarine
https://t.co/QvLr24zgzt
#TousSaufMacron",economy
7956," @GeoffroyDidier @vpecresse @avecValerie @JeSoutiensVP @lesRepublicains @SoyonsLibres Non. 
Même les socialistes ont… https://t.co/fSx9a6FJ6P",economy
7957, @KARLOLIVE @briceculturier C’est une blague ce cliché ? Limite c’est Mandela ? Ronaldo ? Kennedy ? Non c’est quelqu… https://t.co/ut13rdgPjp,economy
7958," @Ben33110 La garantie,quelque part , est que notre club soit construit et financé par des fonds d'investissement. S… https://t.co/n8RJVooRKC",economy
7959," @ShorAlgorithm @iam_arias Ah c’est donc ça ! L’économie de la Chine entière s’impose grâce à une seule de ses villes, c’est du génie.",economy
7960, @Craaazy_Unicorn @8Loveyourself_8 @BfmCrypto @PowerHasheur @GuillSommerer Le bullshit de power grid de Gouspillou a… https://t.co/IsbXLCYyCJ,economy
7961," Des années très compliquées pour les américains ? Conn.sse !😡

Le président avec le meilleur bilan économique depui… https://t.co/oazXu4Ckl6",economy
7962, #N26 «Je n’ai toujours pas revu mes 10 000 euros» : des clients français de la néobanque en colère https://t.co/oqVKAb98rl,economy
7963, @SeverinKakudji @LwarhibaM Est-ce que vous comprenez au moins quelles peuvent être les raisons d'un emprunt en économie ?,economy
7964," En remboursant son prêt, Marine Le Pen finance donc la guerre en Ukraine.
C’est du propre…
Dimanche,  JeVoteMacron !",economy
7965," Ce sera dur de rétablir une économie stable, mais au moins Marine Le Pen (à l’inverse de macron qui s’entoure de br… https://t.co/rI3KcD5JeB",economy
7966, @fille_motivee @cassandrebon Finance moi aussi stp,economy
7967," @TPMP @J_Bardella Macron finance ses dépenses de qu'elle façon ? 😁
Avec l'argent qu'il n'a pas ? Il vit à crédit ?… https://t.co/9c9vQoWkrn",economy
7968, @La_verite_31 Eh bien vous lui direz que le point commun entre les nazis et un politique d'aujourd'hui c'est Macron… https://t.co/ld1HQPekst,economy
7969," En remboursant son prêt, Marine Le Pen finance donc la guerre en Ukraine.
C’est du propre…
Dimanche, #JeVoteMacron !",economy
7970, @Migrenquete @fabioes87371677 @mrsclovisse @SoMabrouk l'Europe met la pression sur La Suisse pour qu'elle finance à… https://t.co/1MgdO65jU0,economy
7971," 3e lien: Ottawa ne finance pas «de nouvelles autoroutes», réitère @jyduclos (@tmoallaJDQ) #JDQ #polcan 
https://t.co/WdJkohcREy",economy
7972, @tomvampouille Avancée sociale qui a fait reculer l'économie etc etc ...,economy
7973, @Ecosocialiste @briceculturier Par ce que c’est Poutine qui pulse l’économie de l’UE ?,economy
7974," Bravo macron, va demander des dollars aux américains 😂😂🤮🤮
https://t.co/Bu2tO7Ii5U",economy
7975, François d’Orcival: «Ces très lourds impôts que paie en France Carlos Tavares» https://t.co/ilV1HAHrl0 via @Le_Figaro,economy
7976," 📲 Elon Musk a obtenu des engagements financiers de 46,5 milliards de dollars pour racheter Twitter, montre un docum… https://t.co/Bj68B26ajr",economy
7977," @9psych0 En fait les matières générale ( francais, histoire maths anglais espagnol ) c’est facile c’est les spés (… https://t.co/eRtbSVHs3W",economy
7978, Rencontre du programme #INTEGRA_GUINEE et la Coopérative des femmes de Lanlaya qui a bénéficié d'un appui en format… https://t.co/DDEB7bCJtq,economy
7979, @Mediavenir Tout dépend si le MEDEF a investi dans une entreprise qui fait pousser de la coca sous des panneaux sol… https://t.co/HtpVlqwcXW,economy
7980," @Portes_Thomas @TPMP @Deputee_Obono De toute façon #TPMP est devenu une émission de Fachos financé par Bolloré, com… https://t.co/iQKDLpNFLu",economy
7981, Les 9 étapes du plan d’économie d’énergie de l’UE qui nous attendent dans le prolongement du gouvernement Macron..ç… https://t.co/d6TkzK6CLP,economy
7982," @LibreOdin Je pense que les anciens seraient fiers de ceux qui vote pour protéger notre souveraineté nationale, l'a… https://t.co/ikWfFsyxdT",economy
7983," @msrnk_ Sauf si, évidemment, ils ont de l'argent et la capacité de trouver rapidement un emploi.
Il ne faut pas oub… https://t.co/UnjnR8T2b0",economy
7984," Comme vous les jeunes, j'enclenchais ou je suivais les grèves au lycée et en fac.

Après j'ai compris que j'étais m… https://t.co/Jh3RJB8BuH",economy
7985," @franceinter @EmmanuelMacron Il ment (pour changer)

https://t.co/lfsTtrAlug",economy
7986," @D_Conversano Sinon, il y a plus important que l'islam :
L'écologie, l'économie, la démocratie, la criminalité, l'éducation..",economy
7987," @CaroSauthier L'Europe n'est pas une référence pour les pauvres avec ses 800 euros/mois de pension moyenne.

https://t.co/NJxKAPOEmQ",economy
7988," @avecvous La sortie de l'Europe quel manipulateur ce mec comment on sort de notre continent?
Sortir de l'UE serais… https://t.co/con9ymL0Rk",economy
7989, @ermite2917 @amaterazu2408 @cavousf5 @cgainsbourg La Suede n'en a pas profité pour commence à accoutumer au crédit… https://t.co/S8Ji77cSBU,economy
7990," 4ème mesure - ""Création d'un impôt sur la fortune financière en remplacement de l'impôt sur la fortune immobilière""… https://t.co/VnSBzbNyJt",economy
7991," ""Au 1er janv 2021, l’IDF comptait 8561 voitures et utilitaires immatriculés de moins qu’en 2020, soit un recul d’à… https://t.co/hBzwMpGOsk",economy
7992," Se sevrer du gaz russe pèserait lourdement sur l'économie européenne, selon un responsable du FMI https://t.co/zrPJiz0Ybu",economy
7993, Oui j’ai été spectatrice d’un débat passionnant sur le Liban le problème c’est que à part Beyrouth je peux rien cal… https://t.co/kJlzcUCtlh,economy
7994, @f_philippot Et qui finance les meetings de Phillipot ? @MLP_officiel @cnccep Mais les Prix Nobel d'Economie ont bien lu votre projet et le dézinguent. https://t.co/SGacsORRx6,economy
7995," Voilà à qui Madame Le Pen rembourse son prêt. Voici ceux qu'elle finance. Voici ceux à qui elle est redevable.

""Qu… https://t.co/H9sT9cqEA4",economy
7996," @CharlesSorgue @Rone11111111 15 ans avec le Macro, il était déjà aux affaires comme ministre de l’économie sous Hollande",economy
7997," une question sur le débat qui opposait Marine le Pen à Emmanuel Macron. Pourquoi, parle-t-il des commerçant des agr… https://t.co/EC262EKRIn",economy
7998, @mammouthglacial @Nana08234954 @emonyona34 C'est à peu près pareil c'est bon tu vas pas chipoter pour 2% de différe… https://t.co/sRCl4Ih1ap,economy
7999, Des fouilles en train de révéler une partie de l'histoire de la cathédrale St-Bénigne ? #Dijon  https://t.co/9IRaLBzeDI,economy
8000, @binance $ref finance,economy
8001, @RestitutorOrien Encore faut t’il que le partage des richesses dans ces pays profite à l’ensemble des habitants. Et… https://t.co/dsi3OpeuJK,economy
8002," Aujourd'hui la France 🇫🇷:
- endettée à 120% de PIB
- déficit budgétaire de 9% en 2021 (coronacircus)

En 2010 la Gr… https://t.co/0WK0AHBno7",economy
8003," @JeanFra82722015 @MA_Jamet @valdereuil_info Tu va juste t’en mordre les ongles c’est tout!
Et si Le Pen passait? Le… https://t.co/OThKSbcCt2",economy
8004," @FerracciMarc Si c'était vraiment des prix Nobel, on ne serait pas dans cette merde.

Le poudré était le Mozart de… https://t.co/rS9w4ASciD",economy
8005, @Gokuan313 @acpoisson @DFasquelle @EmmanuelMacron @lesRepublicains Vaudrait mieux pour vous de prendre des cours d'économie le malin!😂👎👎,economy
8006," @Astrubaal 10 ans avec l'ARP résultat? La Tunisie est en quasi cessation de paiement. 
Éducation 0
Santé 0
Économie… https://t.co/diqRr4hv8S",economy
8007, @Mediapart Et pendant ce temps le fonds souverain français est illégalement associé au fonds souverain russe https://t.co/ODRYSY8rMZ,economy
8008," @FerracciMarc 1-#Marine a 600 milliards d'avance du coup, puisque 600 mlrds de dette c'est etre compétent et ""ok"".… https://t.co/DaY4oHv1gg",economy
8009, Comme pour l’économie du 🇬🇧 qui devait s’effondrer avec le Brexit et comme pour Trump qui devait déclencher la troi… https://t.co/KvVIzuiIji,economy
8010," @IsaLth87 Le mensonge en politique, au contraire de la croissance en économie, ne connaît pas de récession... https://t.co/tsXHnugxII",economy
8011," @cavousf5 @apollineWakeUp @DavidPujadas Le PS que dit le chroniqueur. LOL

""On nous promet la rose
Pour gagner la p… https://t.co/3YcgYbJHT5",economy
8012, Entretien avec Patrick Artus | Le nouvel Economiste https://t.co/ZpOimWL9qJ Qu'est-ce que l'économie dite sociale et solidaire ? https://t.co/oei0n8xwY4 Qu’apprend la jeune élite en matière de lutte contre le changement climatique ? https://t.co/3QD6R5aQEs,economy
8013, Fusionner Thalys et Eurostar : la SNCF veut créer une nouvelle compagnie européenne - Le Parisien https://t.co/9i59QziXmr,economy
8014," Dans l'état des spécifications actuelles des cryptos, prononcer les besoins de régulation de celles ci relève de l'… https://t.co/EIUH35ThYE",economy
8015, @RFI Mensonge du diable. C'est l'économie européenne qui souffre.,economy
8016, @mjaskeo Gestion finance,economy
8017, @victoiredlm @DidierMaisto @sophiedeLaR @JLMelenchon @melenchon_2022 @ParisAvecJLM @FI20eme @Simonnet2… https://t.co/h61eNpJTq4,economy
8018," @FerracciMarc Conseiller du premier ministre je comprends mieux, tu es prêt à te faire enfiler encore 5 ans,pas bes… https://t.co/2gQl6utB9f",economy
8019," @FaliesC @AllanicFabian @emmaingerblock Des contrats de gangsters 

J’espère que Marine le Pen saura Nous débarrass… https://t.co/tfGyUD9Fow",economy
8020, @wlsp31 @LucetteLasserr1 @GabinDcz En tout cas heureusement qu'on a présenté macron comme le roi de la finance en 2… https://t.co/MmZWPEOm6s,economy
8021, Un rapport met en garde contre une présidence française de l’Union européenne « sous l’influence » des lobbies… https://t.co/c4T05ZXZFq,economy
8022," Jour de la Terre: l’environnement, thème important selon l'éducation des 18-30 (secondaire :19%;collégial :22%;univ… https://t.co/AUVlWc3Qin En 2022vs2018, l’économie 25% passe devant l’environnement 20% chez les nouveaux citoyens &amp; l’éducation 32% est moi… https://t.co/cgtPCFeZah",economy
8023," #UE finance une "" task force"" à hauteur de 638 000 euros pour lutter pour les LGBT et les minorités, on se tire une… https://t.co/wHF1wHq8DA",economy
8024," Selon la députée européenne Claire Daly
Les sanctions occidentales ne contribuent pas à la fin du conflit en Ukrain… https://t.co/rkIxMrCKqk",economy
8025, Morgane qui parle économie je l’épouse,economy
8026," @margozZzb @garitey @J_Bardella OK elle sait faite un peu de gauche pour prendre des voix à Melenchon !!
Mais progr… https://t.co/1AqlSNO3nz",economy
8027, [Actuellement sur Distributique] Kaspersky banni de la commande publique par le ministère de l'Economie https://t.co/d6j7KO8XwQ,economy
8028," Pour les compagnies aériennes américaines, l'été s'annonce radieux https://t.co/Vqfamfydej",economy
8029, @Ccworldwild @kekagami @Vivooush @so_mkb Déjà de base tu me parle d’islamophobes après tu parle d’économie ton discours il est bancale,economy
8030, Vincent Ravat: “la guerre rend sombre les perspectives de l’économie et l’inflation s’accélère!” https://t.co/Var5dbnUAu,economy
8031," C est quoi déjà le programme énergétique de #MLP ??? Ah oui le tout nucleaire, elle tout compris 😂🤣😂… https://t.co/VtjGXIkFUc",economy
8032," @tomvampouille Cette fameuse avancée sociale qui a définitivement décroché la France de l'économie mondiale...
Une idée de génie",economy
8033," Mais l'extrême droite, c'est macron et ses maitres, la banque et la finance internationale apatride qui met les peu… https://t.co/o7IBzpkdSe",economy
8034, Présidentielle: la charge de deux prix Nobel d’économie contre le programme de Marine Le Pen… https://t.co/kdNCCO0Yfx,economy
8035, @La_Pollice @Economie_Gouv J'ai reçu la même   ils lachent rien ces escrocs à le petite semaine  Le pire c'est que… https://t.co/0edNzEGsl8,economy
8036," @OvoOsha @Muyumba Pouvez-vous, svp, nous partager un lien pour lire ladite proposition ou, à défaut, nous en faire… https://t.co/eiUsXchMow",economy
8037," @Alcamiv @Macron2022 Macron archi menteur, Mozart de la finance qui s’est révélé être rien d’autre qu’un lapin mouillé…",economy
8038," 🔔Voitures d'occasion : gare aux petites annonces trop alléchantes !

👉Des escrocs n'hésitent pas à se faire passer… https://t.co/4WYo0NAkBW",economy
8039," La justice française émet un mandat d'arrêt international contre Carlos #Ghosn #pourri
https://t.co/TwDAWwf6K4",economy
8040," @Loup_43 @GundermannLouis Actif dans la campagne de Hollande, SG adjoint de l’Elysee sous Hollande, ministre de l’E… https://t.co/JnvpS25hc5",economy
8041, @Zulopol Les banksters sionistes ont financé Hitler...,economy
8042," 22 avril date au combien symbolique..
Une équipe de touristes,des dirigeants incompétents, après 55 ans nous voilà… https://t.co/YzoloiGwkw",economy
8043," ""Je veux les convaincre que le projet que je porte est bon pour l’Europe, pour l’écologie, pour l’économie et pour… https://t.co/XxlfT6mxe6",economy
8044, Formez vos candidats pour les rendre opérationnels sur le poste recherché grâce à la formation. Comment créer une d… https://t.co/LxrJXr2VbG,society
8045, Les baromètres et autres enquêtes convergent. L’année 2021 a été une année de records en France pour l’industrie. L… https://t.co/8CrINlcxzw,society
8046," #NouveauDéfi se prolonge jusqu'au 24 avril, postulez en ligne : https://t.co/jUBoT6idBC ! 
Retrouvez les replays de… https://t.co/R6IpiirBWh",society
8047," 🔵Retrouvez-nous mardi 26 avril au Forum de l’#emploi, des #métiers et des formations ! Venez :
✅découvrir les métie… https://t.co/8pLTUlvIEL",society
8048," Les Assistants FH ont un rôle clé au sein de l’entreprise.

👉 Découvrez les 5 compétences nécessaires en Assistanat… https://t.co/YZS9GRSDMx",society
8049," Aujourd'hui, pour la #JournéeDeLaTerre 🌍, focus sur notre centrale en ombrières photovoltaïques, dont la constructi… https://t.co/DVAdaqw9fc",society
8050," Neuf auteurs, dix points du débat Macron-Le Pen passés au crible sur des thématiques variées : c'est un beau bébé à… https://t.co/5aRZRiDODy",society
8051, 🔵 OFFRE #EMPLOI : Intégrez un groupe dynamique aux multiples projets en postulant à notre #offre de #Community… https://t.co/T0eA8e3ycj,society
8052, #Formation - Le @CN_Montereau vous propose de devenir technicien d'intervention télécom spécialisé en fibre optique… https://t.co/ujzexxVG7a,society
8053," Best-of des #offres d' #emploi du vendredi ! 🥳

Attention avec l'#écriture #inclusive . C'est bien de faire l'effor… https://t.co/5o591O0WdT",society
8054," La semaine dernière j'ai vu une offre d'emploi chez Pokémon, POKÉMON. J'avais le profil parfait a l'exception de l'… https://t.co/8U6u8y2qiz",society
8055," BBC - Conseils pour les entretiens d'embauche : ""J'ai obtenu l'emploi de mes rêves après plus de 400 candidatures e… https://t.co/xdL5jiMVCi",society
8056, J’espère qu’il est au chômage https://t.co/EEdA5EJ06M,society
8057, @sltcbloblo Les anciennes couleurs du fc chômage @Ifeez_kimpembe @Dfconoob,society
8058, @jdasois @Figaro_Economie Programme #LePen «On ne trouve pas grand-chose concernant directement le marché du travai… https://t.co/rumk2Ryctw,society
8059," @jnbarrot @EmmanuelMacron @avecvous Avec M Macron,  l'emploi et très très bien reparti . C'est un de ses GRANDS SUCCÈS 👍👍",society
8060," @Patrick_JOJO @jbdaoulas Mais c'est pas moi, c'est 92% des personnes cumulant un emploi avec leurs études !",society
8061," Dette, chômage, et TVA... Retour sur les affirmations contestées du débat Macron-Le Pen | Factuel https://t.co/iwOrl9mdrw",society
8062, @MLP_officiel Il ment il manipule il méprise il n est pas pour le peuple ! Rien pour les gilets jaunes !!  Rien pou… https://t.co/1pCzeBTOQf,society
8063," [Nouvelle annonce #Emploi]
🔎 [CDI] Webdesigner/Integrateur (H/F) - 75000 Paris 
➡️ [Recruteur] Domitys 
✅ Pour post… https://t.co/ghlJaGe8I8 [Nouvelle annonce #Emploi]
🔎 [CDI] Intégrateur IT Digital (F/H) - 38000 Grenoble 
➡️ [Recruteur] Courir 
✅ Pour pos… https://t.co/Vta3lDVSWF",society
8064, Emploi : En quoi le patrimoine des indépendants est-il désormais mieux protégé ? https://t.co/ElKzVd6iOZ via… https://t.co/azx9Dm1LJf,society
8065, @KARLOLIVE @EmmanuelMacron AhahaLe pire et le plus détesté des Présidents   Il a été lamentable ignoble odieux irre… https://t.co/geytzqYtFC,society
8066," @RobinDtours @slmalkm93 @booska_p @EmmanuelMacron @KerchRapelite Les banlieues, et plus généralement les classes po… https://t.co/bAWlTh1tkX",society
8067, On peut broder des heures sur les (subjectifs) taux de croissance ou de chômage. Mais intrinsèquement un chef d'éta… https://t.co/7doFqFPHS7,society
8068," 🇨🇮 #Civ Adama, Abidjan ""Je suis satisfait du nouveau gvt restreint ça va nous permettre de faire des économies. Les… https://t.co/uMjdxn5g1g",society
8069," @oluembo @JPSTUK @mugisajoanna L’école primaire est devenue gratuite selon ton guru, rentres à l’école si tu ne sai… https://t.co/zVHaHMISUd",Europe
8070," Si la #NUPES est suivit d'un travail d'organisation des masses, d'éducation politique alors oui elle sera utile.
Ma… https://t.co/w8VK09GOQp",Europe
8071," C’est parti pour le compte à rebours ! 🤞🏼🍀

Rendez-vous dans 2 semaines, le 17 mai pour notre salon régional où nos… https://t.co/e3HaGv3iO4",Europe
8072," Séance d'exposé étudiant avec des collègues auxquels il faut expliquer le non-binarisme et le care, qui ont donc ma… https://t.co/7RSmZjx462",Europe
8073," @Dzfun3 @AbdNour28305695 @Rothensenflamme On a pas été à la même école du respect de l'autre...
"""" distinction """"""",Europe
8074, @RBelgique @DukeAstraea C'est bien mon grand d'être convaincu à ce point 😉 y a pas école en Belgique à cette heure ci ?,Europe
8075," Fun fact, je viens de mettre une date pour l'Université avec mon assistante sociale https://t.co/YoR2rruYx2",Europe
8076," @Mathieu_D34 Un peu court comme argument pour un étudiant de sciences Po ! Va falloir bosser mon p'tit gars !
Sinon… https://t.co/bTlBbZ9h43",Europe
8077," Ptdr mais les perles sur ce reseau, faut aller à l'ecole un peu là https://t.co/x4089gxc6t",Europe
8078," @valerietux @LaurieEnLair @Mel83178976 @QueenCleoThea @Consuela3001 @VVVVVVWVVX @masseju Bah l’écrasante majorité,… https://t.co/OU1XBpKpMh @Mel83178976 @QueenCleoThea @valerietux @Consuela3001 @VVVVVVWVVX @masseju alors, non. si un taf de 2-3 ans sans qu… https://t.co/Ir19OKhmci",Europe
8079," 🤝 𝗣𝗔𝗥𝗧𝗘𝗡𝗔𝗥𝗜𝗔𝗧 | Dans son lien autour de la thématique des classes olympiques, l’ACEF renouvelle son partenariat ave… https://t.co/vL10oUSPsM",Europe
8080, Des années d'études supérieures et je n'ai toujours pas acquis de méthode solide pour lire des livres de maths.,Europe
8081, @Modigliani1210 @BrunoBuenoz @ContreOndes Les études sérieuses (cad pas ce genre de vidéo) ne se contredisent pas.… https://t.co/zkuk0qX2gc,Europe
8082," @Kamf___ On essaie hein. Mais tu connais les gens de la vielle école non ?
Après c'est pour dire que nous, on ne  connaît rien.",Europe
